surah,ayah,word_index,token_ar,root,lemma,pos
4,77,4,ٱلَّذِينَ,,الَّذِي,N
4,77,5,قِيلَ,قول,قالَ,V
4,77,6,لَهُمْ,,,N
4,77,7,كُفُّوٓا۟,كفف,كَفَّ,V
4,77,8,أَيْدِيَكُمْ,يدي,يَد,N
4,77,9,وَأَقِيمُوا۟,قوم,أَقامَ,V
4,77,10,ٱلصَّلَوٰةَ,صلو,صَلاة,N
4,77,11,وَءَاتُوا۟,أتي,آتَى,V
4,77,12,ٱلزَّكَوٰةَ,زكو,زَكاة,N
4,77,13,فَلَمَّا,,لَمّا,N
4,77,14,كُتِبَ,كتب,كَتَبَ,V
4,77,15,عَلَيْهِمُ,,عَلَى,
4,77,16,ٱلْقِتَالُ,قتل,قِتال,N
4,77,17,إِذَا,,إِذا,
4,77,18,فَرِيقٌ,فرق,فَرِيق,N
4,77,19,مِّنْهُمْ,,مِن,
4,77,20,يَخْشَوْنَ,خشي,خَشِيَ,V
4,77,21,ٱلنَّاسَ,أنس,ناس,N
4,77,22,كَخَشْيَةِ,خشي,خَشْيَة,N
4,77,23,ٱللَّهِ,أله,اللَّه,N
4,77,24,أَوْ,,أَو,
4,77,25,أَشَدَّ,شدد,أَشَدّ,N
4,77,26,خَشْيَةً,خشي,خَشْيَة,N
4,77,27,وَقَالُوا۟,قول,قالَ,V
4,77,28,رَبَّنَا,ربب,رَبّ,N
4,77,29,لِمَ,,ما,N
4,77,30,كَتَبْتَ,كتب,كَتَبَ,V
4,77,31,عَلَيْنَا,,عَلَى,
4,77,32,ٱلْقِتَالَ,قتل,قِتال,N
4,77,33,لَوْلَآ,,لَوْلا,
4,77,34,أَخَّرْتَنَآ,أخر,أَخَّرَ,V
4,77,35,إِلَىٰٓ,,إِلَى,
4,77,36,أَجَلٍ,أجل,أَجَل,N
4,77,37,قَرِيبٍ,قرب,قَرِيب,N
4,77,38,قُلْ,قول,قالَ,V
4,77,39,مَتَٰعُ,متع,مَتاع,N
4,77,40,ٱلدُّنْيَا,دنو,دُنْيا,N
4,77,41,قَلِيلٌ,قلل,قَلِيل,N
4,77,42,وَٱلْءَاخِرَةُ,أخر,آخِر,N
4,77,43,خَيْرٌ,خير,خَيْر,N
4,77,44,لِّمَنِ,,مَن,N
4,77,45,ٱتَّقَىٰ,وقي,اتَّقَى,V
4,77,46,وَلَا,,لا,
4,77,47,تُظْلَمُونَ,ظلم,ظَلَمَ,V
4,77,48,فَتِيلًا,فتل,فَتِيل,N
4,78,1,أَيْنَمَا,,ما,N
4,78,2,تَكُونُوا۟,كون,كانَ,V
4,78,3,يُدْرِككُّمُ,درك,أَدْرَكَ,V
4,78,4,ٱلْمَوْتُ,موت,مَوْت,N
4,78,5,وَلَوْ,,لَو,
4,78,6,كُنتُمْ,كون,كانَ,V
4,78,7,فِى,,فِي,
4,78,8,بُرُوجٍ,برج,بُرُوج,N
4,78,9,مُّشَيَّدَةٍ,شيد,مُشَيَّدَة,N
4,78,10,وَإِن,,إِن,
4,78,11,تُصِبْهُمْ,صوب,أَصابَ,V
4,78,12,حَسَنَةٌ,حسن,حَسَنَة,N
4,78,13,يَقُولُوا۟,قول,قالَ,V
4,78,14,هَٰذِهِۦ,,ذا,N
4,78,15,مِنْ,,مِن,
4,78,16,عِندِ,عند,عِند,N
4,78,17,ٱللَّهِ,أله,اللَّه,N
4,78,18,وَإِن,,إِن,
4,78,19,تُصِبْهُمْ,صوب,أَصابَ,V
4,78,20,سَيِّئَةٌ,سوأ,سَيِّئَة,N
4,78,21,يَقُولُوا۟,قول,قالَ,V
4,78,22,هَٰذِهِۦ,,ذا,N
4,78,23,مِنْ,,مِن,
4,78,24,عِندِكَ,عند,عِند,N
4,78,25,قُلْ,قول,قالَ,V
4,78,26,كُلٌّ,كلل,كُلّ,N
4,78,27,مِّنْ,,مِن,
4,78,28,عِندِ,عند,عِند,N
4,78,29,ٱللَّهِ,أله,اللَّه,N
4,78,30,فَمَالِ,,ما,N
4,78,31,هَٰٓؤُلَآءِ,,ذا,N
4,78,32,ٱلْقَوْمِ,قوم,قَوْم,N
4,78,33,لَا,,لا,
4,78,34,يَكَادُونَ,كود,كادَ,V
4,78,35,يَفْقَهُونَ,فقه,يَفْقَهُ,V
4,78,36,حَدِيثًا,حدث,حَدِيث,N
4,79,1,مَّآ,,ما,N
4,79,2,أَصَابَكَ,صوب,أَصابَ,V
4,79,3,مِنْ,,مِن,
4,79,4,حَسَنَةٍ,حسن,حَسَنَة,N
4,79,5,فَمِنَ,,مِن,
4,79,6,ٱللَّهِ,أله,اللَّه,N
4,79,7,وَمَآ,,ما,N
4,79,8,أَصَابَكَ,صوب,أَصابَ,V
4,79,9,مِن,,مِن,
4,79,10,سَيِّئَةٍ,سوأ,سَيِّئَة,N
4,79,11,فَمِن,,مِن,
4,79,12,نَّفْسِكَ,نفس,نَفْس,N
4,79,13,وَأَرْسَلْنَٰكَ,رسل,أَرْسَلَ,V
4,79,14,لِلنَّاسِ,أنس,ناس,N
4,79,15,رَسُولًا,رسل,رَسُول,N
4,79,16,وَكَفَىٰ,كفي,كَفَى,V
4,79,17,بِٱللَّهِ,أله,اللَّه,N
4,79,18,شَهِيدًا,شهد,شَهِيد,N
4,80,1,مَّن,,مَن,N
4,80,2,يُطِعِ,طوع,أَطاعَ,V
4,80,3,ٱلرَّسُولَ,رسل,رَسُول,N
4,80,4,فَقَدْ,,قَد,
4,80,5,أَطَاعَ,طوع,أَطاعَ,V
4,80,6,ٱللَّهَ,أله,اللَّه,N
4,80,7,وَمَن,,مَن,N
4,80,8,تَوَلَّىٰ,ولي,تَوَلَّى,V
4,80,9,فَمَآ,,ما,
4,80,10,أَرْسَلْنَٰكَ,رسل,أَرْسَلَ,V
4,80,11,عَلَيْهِمْ,,عَلَى,
4,80,12,حَفِيظًا,حفظ,حَفِيظ,N
4,81,1,وَيَقُولُونَ,قول,قالَ,V
4,81,2,طَاعَةٌ,طوع,طاعَة,N
4,81,3,فَإِذَا,,إِذا,N
4,81,4,بَرَزُوا۟,برز,بَرَزَ,V
4,81,5,مِنْ,,مِن,
4,81,6,عِندِكَ,عند,عِند,N
4,81,7,بَيَّتَ,بيت,بَيَّتَ,V
4,81,8,طَآئِفَةٌ,طوف,طائِفَة,N
4,81,9,مِّنْهُمْ,,مِن,
4,81,10,غَيْرَ,غير,غَيْر,N
4,81,11,ٱلَّذِى,,الَّذِي,N
4,81,12,تَقُولُ,قول,قالَ,V
4,81,13,وَٱللَّهُ,أله,اللَّه,N
4,81,14,يَكْتُبُ,كتب,كَتَبَ,V
4,81,15,مَا,,ما,N
4,81,16,يُبَيِّتُونَ,بيت,بَيَّتَ,V
4,81,17,فَأَعْرِضْ,عرض,أَعْرَضَ,V
4,81,18,عَنْهُمْ,,عَن,
4,81,19,وَتَوَكَّلْ,وكل,تَوَكَّلْ,V
4,81,20,عَلَى,,عَلَى,
4,81,21,ٱللَّهِ,أله,اللَّه,N
4,81,22,وَكَفَىٰ,كفي,كَفَى,V
4,81,23,بِٱللَّهِ,أله,اللَّه,N
4,81,24,وَكِيلًا,وكل,وَكِيل,N
4,82,1,أَفَلَا,,لا,
4,82,2,يَتَدَبَّرُونَ,دبر,يَتَدَبَّرُ,V
4,82,3,ٱلْقُرْءَانَ,قرأ,قُرْءان,N
4,82,4,وَلَوْ,,لَو,
4,82,5,كَانَ,كون,كانَ,V
4,82,6,مِنْ,,مِن,
4,82,7,عِندِ,عند,عِند,N
4,82,8,غَيْرِ,غير,غَيْر,N
4,82,9,ٱللَّهِ,أله,اللَّه,N
4,82,10,لَوَجَدُوا۟,وجد,وَجَدَ,V
4,82,11,فِيهِ,,فِي,
4,82,12,ٱخْتِلَٰفًا,خلف,اخْتِلاف,N
4,82,13,كَثِيرًا,كثر,كَثِير,N
4,83,1,وَإِذَا,,إِذا,N
4,83,2,جَآءَهُمْ,جيأ,جاءَ,V
4,83,3,أَمْرٌ,أمر,أَمْر,N
4,83,4,مِّنَ,,مِن,
4,83,5,ٱلْأَمْنِ,أمن,أَمْن,N
4,83,6,أَوِ,,أَو,
4,83,7,ٱلْخَوْفِ,خوف,خَوْف,N
4,83,8,أَذَاعُوا۟,ذيع,أَذاعُ,V
4,83,9,بِهِۦ,,,N
4,83,10,وَلَوْ,,لَو,
4,83,11,رَدُّوهُ,ردد,رَدَّ,V
4,83,12,إِلَى,,إِلَى,
4,83,13,ٱلرَّسُولِ,رسل,رَسُول,N
4,83,14,وَإِلَىٰٓ,,إِلَى,
4,83,15,أُو۟لِى,,ذُو,N
4,83,16,ٱلْأَمْرِ,أمر,أَمْر,N
4,83,17,مِنْهُمْ,,مِن,
4,83,18,لَعَلِمَهُ,علم,عَلِمَ,V
4,83,19,ٱلَّذِينَ,,الَّذِي,N
4,83,20,يَسْتَنۢبِطُونَهُۥ,نبط,يَسْتَنۢبِطُ,V
4,83,21,مِنْهُمْ,,مِن,
4,83,22,وَلَوْلَا,,لَوْلا,
4,83,23,فَضْلُ,فضل,فَضْل,N
4,83,24,ٱللَّهِ,أله,اللَّه,N
4,83,25,عَلَيْكُمْ,,عَلَى,
4,83,26,وَرَحْمَتُهُۥ,رحم,رَحْمَة,N
4,83,27,لَٱتَّبَعْتُمُ,تبع,اتَّبَعَ,V
4,83,28,ٱلشَّيْطَٰنَ,شطن,شَيْطان,N
4,83,29,إِلَّا,,إِلّا,
4,83,30,قَلِيلًا,قلل,قَلِيل,N
4,84,1,فَقَٰتِلْ,قتل,قاتَلَ,V
4,84,2,فِى,,فِي,
4,84,3,سَبِيلِ,سبل,سَبِيل,N
4,84,4,ٱللَّهِ,أله,اللَّه,N
4,84,5,لَا,,لا,
4,84,6,تُكَلَّفُ,كلف,يُكَلِّفُ,V
4,84,7,إِلَّا,,إِلّا,
4,84,8,نَفْسَكَ,نفس,نَفْس,N
4,84,9,وَحَرِّضِ,حرض,حَرِّضِ,V
4,84,10,ٱلْمُؤْمِنِينَ,أمن,مُؤْمِن,N
4,84,11,عَسَى,عسي,عَسَى,V
4,84,12,ٱللَّهُ,أله,اللَّه,N
4,84,13,أَن,,أَن,
4,84,14,يَكُفَّ,كفف,كَفَّ,V
4,84,15,بَأْسَ,بأس,بَأْس,N
4,84,16,ٱلَّذِينَ,,الَّذِي,N
4,84,17,كَفَرُوا۟,كفر,كَفَرَ,V
4,84,18,وَٱللَّهُ,أله,اللَّه,N
4,84,19,أَشَدُّ,شدد,أَشَدّ,N
4,84,20,بَأْسًا,بأس,بَأْس,N
4,84,21,وَأَشَدُّ,شدد,أَشَدّ,N
4,84,22,تَنكِيلًا,نكل,تَنكِيل,N
4,85,1,مَّن,,مَن,N
4,85,2,يَشْفَعْ,شفع,يَشْفَعُ,V
4,85,3,شَفَٰعَةً,شفع,شَفاعَة,N
4,85,4,حَسَنَةً,حسن,حَسَنَة,N
4,85,5,يَكُن,كون,كانَ,V
4,85,6,لَّهُۥ,,,N
4,85,7,نَصِيبٌ,نصب,نَصِيب,N
4,85,8,مِّنْهَا,,مِن,
4,85,9,وَمَن,,مَن,N
4,85,10,يَشْفَعْ,شفع,يَشْفَعُ,V
4,85,11,شَفَٰعَةً,شفع,شَفاعَة,N
4,85,12,سَيِّئَةً,سوأ,سَيِّئَة,N
4,85,13,يَكُن,كون,كانَ,V
4,85,14,لَّهُۥ,,,N
4,85,15,كِفْلٌ,كفل,كِفْل,N
4,85,16,مِّنْهَا,,مِن,
4,85,17,وَكَانَ,كون,كانَ,V
4,85,18,ٱللَّهُ,أله,اللَّه,N
4,85,19,عَلَىٰ,,عَلَى,
4,85,20,كُلِّ,كلل,كُلّ,N
4,85,21,شَىْءٍ,شيأ,شَىْء,N
4,85,22,مُّقِيتًا,قوت,مُقِيت,N
4,86,1,وَإِذَا,,إِذا,N
4,86,2,حُيِّيتُم,حيي,حَيَّ,V
4,86,3,بِتَحِيَّةٍ,حيي,تَحِيَّة,N
4,86,4,فَحَيُّوا۟,حيي,حَيَّ,V
4,86,5,بِأَحْسَنَ,حسن,أَحْسَن,N
4,86,6,مِنْهَآ,,مِن,
4,86,7,أَوْ,,أَو,
4,86,8,رُدُّوهَآ,ردد,رَدَّ,V
4,86,9,إِنَّ,,إِنّ,
4,86,10,ٱللَّهَ,أله,اللَّه,N
4,86,11,كَانَ,كون,كانَ,V
4,86,12,عَلَىٰ,,عَلَى,
4,86,13,كُلِّ,كلل,كُلّ,N
4,86,14,شَىْءٍ,شيأ,شَىْء,N
4,86,15,حَسِيبًا,حسب,حَسِيب,N
4,87,1,ٱللَّهُ,أله,اللَّه,N
4,87,2,لَآ,,لا,
4,87,3,إِلَٰهَ,أله,إِلٰه,N
4,87,4,إِلَّا,,إِلّا,
4,87,5,هُوَ,,,N
4,87,6,لَيَجْمَعَنَّكُمْ,جمع,جَمَعَ,V
4,87,7,إِلَىٰ,,إِلَى,
4,87,8,يَوْمِ,يوم,يَوْم,N
4,87,9,ٱلْقِيَٰمَةِ,قوم,قِيامَة,N
4,87,10,لَا,,لا,
4,87,11,رَيْبَ,ريب,رَيْب,N
4,87,12,فِيهِ,,فِي,
4,87,13,وَمَنْ,,مَن,N
4,87,14,أَصْدَقُ,صدق,أَصْدَق,N
4,87,15,مِنَ,,مِن,
4,87,16,ٱللَّهِ,أله,اللَّه,N
4,87,17,حَدِيثًا,حدث,حَدِيث,N
4,88,1,فَمَا,,ما,N
4,88,2,لَكُمْ,,,N
4,88,3,فِى,,فِي,
4,88,4,ٱلْمُنَٰفِقِينَ,نفق,مُنافِق,N
4,88,5,فِئَتَيْنِ,فأي,فِئَة,N
4,88,6,وَٱللَّهُ,أله,اللَّه,N
4,88,7,أَرْكَسَهُم,ركس,أَرْكَسَ,V
4,88,8,بِمَا,,ما,N
4,88,9,كَسَبُوٓا۟,كسب,كَسَبَ,V
4,88,10,أَتُرِيدُونَ,رود,أَرادَ,V
4,88,11,أَن,,أَن,
4,88,12,تَهْدُوا۟,هدي,هَدَى,V
4,88,13,مَنْ,,مَن,N
4,88,14,أَضَلَّ,ضلل,أَضَلَّ,V
4,88,15,ٱللَّهُ,أله,اللَّه,N
4,88,16,وَمَن,,مَن,N
4,88,17,يُضْلِلِ,ضلل,أَضَلَّ,V
4,88,18,ٱللَّهُ,أله,اللَّه,N
4,88,19,فَلَن,,لَن,
4,88,20,تَجِدَ,وجد,وَجَدَ,V
4,88,21,لَهُۥ,,,N
4,88,22,سَبِيلًا,سبل,سَبِيل,N
4,89,1,وَدُّوا۟,ودد,وَدَّ,V
4,89,2,لَوْ,,لَو,
4,89,3,تَكْفُرُونَ,كفر,كَفَرَ,V
4,89,4,كَمَا,,ما,
4,89,5,كَفَرُوا۟,كفر,كَفَرَ,V
4,89,6,فَتَكُونُونَ,كون,كانَ,V
4,89,7,سَوَآءً,سوي,سَواء,N
4,89,8,فَلَا,,لا,
4,89,9,تَتَّخِذُوا۟,أخذ,اتَّخَذَ,V
4,89,10,مِنْهُمْ,,مِن,
4,89,11,أَوْلِيَآءَ,ولي,وَلِيّ,N
4,89,12,حَتَّىٰ,,حَتَّى,
4,89,13,يُهَاجِرُوا۟,هجر,هاجَرَ,V
4,89,14,فِى,,فِي,
4,89,15,سَبِيلِ,سبل,سَبِيل,N
4,89,16,ٱللَّهِ,أله,اللَّه,N
4,89,17,فَإِن,,إِن,
4,89,18,تَوَلَّوْا۟,ولي,تَوَلَّى,V
4,89,19,فَخُذُوهُمْ,أخذ,أَخَذَ,V
4,89,20,وَٱقْتُلُوهُمْ,قتل,قَتَلَ,V
4,89,21,حَيْثُ,حيث,حَيْث,N
4,89,22,وَجَدتُّمُوهُمْ,وجد,وَجَدَ,V
4,89,23,وَلَا,,لا,
4,89,24,تَتَّخِذُوا۟,أخذ,اتَّخَذَ,V
4,89,25,مِنْهُمْ,,مِن,
4,89,26,وَلِيًّا,ولي,وَلِيّ,N
4,89,27,وَلَا,,لا,
4,89,28,نَصِيرًا,نصر,نَصِير,N
4,90,1,إِلَّا,,إِلّا,
4,90,2,ٱلَّذِينَ,,الَّذِي,N
4,90,3,يَصِلُونَ,وصل,يَصِلُ,V
4,90,4,إِلَىٰ,,إِلَى,
4,90,5,قَوْمٍۭ,قوم,قَوْم,N
4,90,6,بَيْنَكُمْ,بين,بَيْن,N
4,90,7,وَبَيْنَهُم,بين,بَيْن,N
4,90,8,مِّيثَٰقٌ,وثق,مِيثاق,N
4,90,9,أَوْ,,أَو,
4,90,10,جَآءُوكُمْ,جيأ,جاءَ,V
4,90,11,حَصِرَتْ,حصر,حَصِرَتْ,V
4,90,12,صُدُورُهُمْ,صدر,صَدْر,N
4,90,13,أَن,,أَن,
4,90,14,يُقَٰتِلُوكُمْ,قتل,قاتَلَ,V
4,90,15,أَوْ,,أَو,
4,90,16,يُقَٰتِلُوا۟,قتل,قاتَلَ,V
4,90,17,قَوْمَهُمْ,قوم,قَوْم,N
4,90,18,وَلَوْ,,لَو,
4,90,19,شَآءَ,شيأ,شاءَ,V
4,90,20,ٱللَّهُ,أله,اللَّه,N
4,90,21,لَسَلَّطَهُمْ,سلط,سَلَّطَ,V
4,90,22,عَلَيْكُمْ,,عَلَى,
4,90,23,فَلَقَٰتَلُوكُمْ,قتل,قاتَلَ,V
4,90,24,فَإِنِ,,إِن,
4,90,25,ٱعْتَزَلُوكُمْ,عزل,اعْتَزَلَ,V
4,90,26,فَلَمْ,,لَم,
4,90,27,يُقَٰتِلُوكُمْ,قتل,قاتَلَ,V
4,90,28,وَأَلْقَوْا۟,لقي,أَلْقَى,V
4,90,29,إِلَيْكُمُ,,إِلَى,
4,90,30,ٱلسَّلَمَ,سلم,سَلَم,N
4,90,31,فَمَا,,ما,
4,90,32,جَعَلَ,جعل,جَعَلَ,V
4,90,33,ٱللَّهُ,أله,اللَّه,N
4,90,34,لَكُمْ,,,N
4,90,35,عَلَيْهِمْ,,عَلَى,
4,90,36,سَبِيلًا,سبل,سَبِيل,N
4,91,1,سَتَجِدُونَ,وجد,وَجَدَ,V
4,91,2,ءَاخَرِينَ,أخر,آخَر,N
4,91,3,يُرِيدُونَ,رود,أَرادَ,V
4,91,4,أَن,,أَن,
4,91,5,يَأْمَنُوكُمْ,أمن,أَمِنَ,V
4,91,6,وَيَأْمَنُوا۟,أمن,أَمِنَ,V
4,91,7,قَوْمَهُمْ,قوم,قَوْم,N
4,91,8,كُلَّ,كلل,كُلّ,N
4,91,9,مَا,,ما,
4,91,10,رُدُّوٓا۟,ردد,رَدَّ,V
4,91,11,إِلَى,,إِلَى,
4,91,12,ٱلْفِتْنَةِ,فتن,فِتْنَة,N
4,91,13,أُرْكِسُوا۟,ركس,أَرْكَسَ,V
4,91,14,فِيهَا,,فِي,
4,91,15,فَإِن,,إِن,
4,91,16,لَّمْ,,لَم,
4,91,17,يَعْتَزِلُوكُمْ,عزل,اعْتَزَلَ,V
4,91,18,وَيُلْقُوٓا۟,لقي,أَلْقَى,V
4,91,19,إِلَيْكُمُ,,إِلَى,
4,91,20,ٱلسَّلَمَ,سلم,سَلَم,N
4,91,21,وَيَكُفُّوٓا۟,كفف,كَفَّ,V
4,91,22,أَيْدِيَهُمْ,يدي,يَد,N
4,91,23,فَخُذُوهُمْ,أخذ,أَخَذَ,V
4,91,24,وَٱقْتُلُوهُمْ,قتل,قَتَلَ,V
4,91,25,حَيْثُ,حيث,حَيْث,N
4,91,26,ثَقِفْتُمُوهُمْ,ثقف,ثُقِفُ,V
4,91,27,وَأُو۟لَٰٓئِكُمْ,,ذا,N
4,91,28,جَعَلْنَا,جعل,جَعَلَ,V
4,91,29,لَكُمْ,,,N
4,91,30,عَلَيْهِمْ,,عَلَى,
4,91,31,سُلْطَٰنًا,سلط,سُلْطان,N
4,91,32,مُّبِينًا,بين,مُبِين,N
4,92,1,وَمَا,,ما,
4,92,2,كَانَ,كون,كانَ,V
4,92,3,لِمُؤْمِنٍ,أمن,مُؤْمِن,N
4,92,4,أَن,,أَن,
4,92,5,يَقْتُلَ,قتل,قَتَلَ,V
4,92,6,مُؤْمِنًا,أمن,مُؤْمِن,N
4,92,7,إِلَّا,,إِلّا,
4,92,8,خَطَـًٔا,خطأ,خَطَأ,N
4,92,9,وَمَن,,مَن,N
4,92,10,قَتَلَ,قتل,قَتَلَ,V
4,92,11,مُؤْمِنًا,أمن,مُؤْمِن,N
4,92,12,خَطَـًٔا,خطأ,خَطَأ,N
4,92,13,فَتَحْرِيرُ,حرر,تَحْرِير,N
4,92,14,رَقَبَةٍ,رقب,رَقَبَة,N
4,92,15,مُّؤْمِنَةٍ,أمن,مُؤْمِنَة,N
4,92,16,وَدِيَةٌ,ودي,دِيَة,N
4,92,17,مُّسَلَّمَةٌ,سلم,مُسَلَّمَة,N
4,92,18,إِلَىٰٓ,,إِلَى,
4,92,19,أَهْلِهِۦٓ,أهل,أَهْل,N
4,92,20,إِلَّآ,,إِلّا,
4,92,21,أَن,,أَن,
4,92,22,يَصَّدَّقُوا۟,صدق,تَصَدَّقَ,V
4,92,23,فَإِن,,إِن,
4,92,24,كَانَ,كون,كانَ,V
4,92,25,مِن,,مِن,
4,92,26,قَوْمٍ,قوم,قَوْم,N
4,92,27,عَدُوٍّ,عدو,عَدُوّ,N
4,92,28,لَّكُمْ,,,N
4,92,29,وَهُوَ,,,N
4,92,30,مُؤْمِنٌ,أمن,مُؤْمِن,N
4,92,31,فَتَحْرِيرُ,حرر,تَحْرِير,N
4,92,32,رَقَبَةٍ,رقب,رَقَبَة,N
4,92,33,مُّؤْمِنَةٍ,أمن,مُؤْمِنَة,N
4,92,34,وَإِن,,إِن,
4,92,35,كَانَ,كون,كانَ,V
4,92,36,مِن,,مِن,
4,92,37,قَوْمٍۭ,قوم,قَوْم,N
4,92,38,بَيْنَكُمْ,بين,بَيْن,N
4,92,39,وَبَيْنَهُم,بين,بَيْن,N
4,92,40,مِّيثَٰقٌ,وثق,مِيثاق,N
4,92,41,فَدِيَةٌ,ودي,دِيَة,N
4,92,42,مُّسَلَّمَةٌ,سلم,مُسَلَّمَة,N
4,92,43,إِلَىٰٓ,,إِلَى,
4,92,44,أَهْلِهِۦ,أهل,أَهْل,N
4,92,45,وَتَحْرِيرُ,حرر,تَحْرِير,N
4,92,46,رَقَبَةٍ,رقب,رَقَبَة,N
4,92,47,مُّؤْمِنَةٍ,أمن,مُؤْمِنَة,N
4,92,48,فَمَن,,مَن,N
4,92,49,لَّمْ,,لَم,
4,92,50,يَجِدْ,وجد,وَجَدَ,V
4,92,51,فَصِيَامُ,صوم,صِيام,N
4,92,52,شَهْرَيْنِ,شهر,شَهْر,N
4,92,53,مُتَتَابِعَيْنِ,تبع,مُتَتابِعَيْن,N
4,92,54,تَوْبَةً,توب,تَوْبَة,N
4,92,55,مِّنَ,,مِن,
4,92,56,ٱللَّهِ,أله,اللَّه,N
4,92,57,وَكَانَ,كون,كانَ,V
4,92,58,ٱللَّهُ,أله,اللَّه,N
4,92,59,عَلِيمًا,علم,عَلِيم,N
4,92,60,حَكِيمًا,حكم,حَكِيم,N
4,93,1,وَمَن,,مَن,N
4,93,2,يَقْتُلْ,قتل,قَتَلَ,V
4,93,3,مُؤْمِنًا,أمن,مُؤْمِن,N
4,93,4,مُّتَعَمِّدًا,عمد,مُتَعَمِّد,N
4,93,5,فَجَزَآؤُهُۥ,جزي,جَزاء,N
4,93,6,جَهَنَّمُ,,جَهَنَّم,N
4,93,7,خَٰلِدًا,خلد,خالِد,N
4,93,8,فِيهَا,,فِي,
4,93,9,وَغَضِبَ,غضب,غَضِبَ,V
4,93,10,ٱللَّهُ,أله,اللَّه,N
4,93,11,عَلَيْهِ,,عَلَى,
4,93,12,وَلَعَنَهُۥ,لعن,لَعَنَ,V
4,93,13,وَأَعَدَّ,عدد,أَعَدَّ,V
4,93,14,لَهُۥ,,,N
4,93,15,عَذَابًا,عذب,عَذاب,N
4,93,16,عَظِيمًا,عظم,عَظِيم,N
4,94,1,يَٰٓأَيُّهَا,أيي,أَيّ,N
4,94,2,ٱلَّذِينَ,,الَّذِي,N
4,94,3,ءَامَنُوٓا۟,أمن,آمَنَ,V
4,94,4,إِذَا,,إِذا,N
4,94,5,ضَرَبْتُمْ,ضرب,ضَرَبَ,V
4,94,6,فِى,,فِي,
4,94,7,سَبِيلِ,سبل,سَبِيل,N
4,94,8,ٱللَّهِ,أله,اللَّه,N
4,94,9,فَتَبَيَّنُوا۟,بين,تَبَيَّنَ,V
4,94,10,وَلَا,,لا,
4,94,11,تَقُولُوا۟,قول,قالَ,V
4,94,12,لِمَنْ,,مَن,N
4,94,13,أَلْقَىٰٓ,لقي,أَلْقَى,V
4,94,14,إِلَيْكُمُ,,إِلَى,
4,94,15,ٱلسَّلَٰمَ,سلم,سَلام,N
4,94,16,لَسْتَ,ليس,لَيْسَ,V
4,94,17,مُؤْمِنًا,أمن,مُؤْمِن,N
4,94,18,تَبْتَغُونَ,بغي,ابْتَغَى,V
4,94,19,عَرَضَ,عرض,عَرَض,N
4,94,20,ٱلْحَيَوٰةِ,حيي,حَياة,N
4,94,21,ٱلدُّنْيَا,دنو,دُنْيا,N
4,94,22,فَعِندَ,عند,عِند,N
4,94,23,ٱللَّهِ,أله,اللَّه,N
4,94,24,مَغَانِمُ,غنم,مَغانِم,N
4,94,25,كَثِيرَةٌ,كثر,كَثِيرَة,N
4,94,26,كَذَٰلِكَ,,ذا,N
4,94,27,كُنتُم,كون,كانَ,V
4,94,28,مِّن,,مِن,
4,94,29,قَبْلُ,قبل,قَبْل,N
4,94,30,فَمَنَّ,منن,مَنَّ,V
4,94,31,ٱللَّهُ,أله,اللَّه,N
4,94,32,عَلَيْكُمْ,,عَلَى,
4,94,33,فَتَبَيَّنُوٓا۟,بين,تَبَيَّنَ,V
4,94,34,إِنَّ,,إِنّ,
4,94,35,ٱللَّهَ,أله,اللَّه,N
4,94,36,كَانَ,كون,كانَ,V
4,94,37,بِمَا,,ما,N
4,94,38,تَعْمَلُونَ,عمل,عَمِلَ,V
4,94,39,خَبِيرًا,خبر,خَبِير,N
4,95,1,لَّا,,لا,
4,95,2,يَسْتَوِى,سوي,اسْتَوَى,V
4,95,3,ٱلْقَٰعِدُونَ,قعد,قاعِد,N
4,95,4,مِنَ,,مِن,
4,95,5,ٱلْمُؤْمِنِينَ,أمن,مُؤْمِن,N
4,95,6,غَيْرُ,غير,غَيْر,N
4,95,7,أُو۟لِى,,ذُو,N
4,95,8,ٱلضَّرَرِ,ضرر,ضَرَر,N
4,95,9,وَٱلْمُجَٰهِدُونَ,جهد,مُجاهِد,N
4,95,10,فِى,,فِي,
4,95,11,سَبِيلِ,سبل,سَبِيل,N
4,95,12,ٱللَّهِ,أله,اللَّه,N
4,95,13,بِأَمْوَٰلِهِمْ,مول,مال,N
4,95,14,وَأَنفُسِهِمْ,نفس,نَفْس,N
4,95,15,فَضَّلَ,فضل,فَضَّلَ,V
4,95,16,ٱللَّهُ,أله,اللَّه,N
4,95,17,ٱلْمُجَٰهِدِينَ,جهد,مُجاهِد,N
4,95,18,بِأَمْوَٰلِهِمْ,مول,مال,N
4,95,19,وَأَنفُسِهِمْ,نفس,نَفْس,N
4,95,20,عَلَى,,عَلَى,
4,95,21,ٱلْقَٰعِدِينَ,قعد,قاعِد,N
4,95,22,دَرَجَةً,درج,دَرَجَة,N
4,95,23,وَكُلًّا,كلل,كُلّ,N
4,95,24,وَعَدَ,وعد,وَعَدَ,V
4,95,25,ٱللَّهُ,أله,اللَّه,N
4,95,26,ٱلْحُسْنَىٰ,حسن,حُسْنَى,N
4,95,27,وَفَضَّلَ,فضل,فَضَّلَ,V
4,95,28,ٱللَّهُ,أله,اللَّه,N
4,95,29,ٱلْمُجَٰهِدِينَ,جهد,مُجاهِد,N
